,0
4141,7.0
4142,6.0
4143,7.0
4144,5.0
4145,6.0
4146,6.0
4147,6.0
4148,7.0
4149,5.0
4150,6.0
4151,6.0
4152,5.0
4153,7.0
4154,6.0
4155,4.0
4156,5.0
4157,6.0
4158,6.0
4159,5.0
4160,5.0
4161,6.0
4162,5.0
4163,4.0
4164,5.0
4165,5.0
4166,5.0
4167,7.0
4168,6.0
4169,6.0
4170,5.0
4171,7.0
4172,6.0
4173,6.0
4174,7.0
4175,6.0
4176,7.0
4177,5.0
4178,7.0
4179,6.0
4180,5.0
4181,6.0
4182,6.0
4183,5.0
4184,5.0
4185,6.0
4186,6.0
4187,6.0
4188,5.0
4189,7.0
4190,6.0
4191,6.0
4192,6.0
4193,5.0
4194,5.0
4195,6.0
4196,5.0
4197,6.0
4198,6.0
4199,6.0
4200,6.0
4201,5.0
4202,7.0
4203,6.0
4204,7.0
4205,7.0
4206,6.0
4207,6.0
4208,6.0
4209,5.0
4210,5.0
4211,7.0
4212,6.0
4213,5.0
4214,5.0
4215,5.0
4216,6.0
4217,5.0
4218,5.0
4219,5.0
4220,5.0
4221,7.0
4222,7.0
4223,5.0
4224,5.0
4225,5.0
4226,4.0
4227,6.0
4228,5.0
4229,5.0
4230,7.0
4231,6.0
4232,5.0
4233,7.0
4234,6.0
4235,6.0
4236,5.0
4237,5.0
4238,6.0
4239,6.0
4240,8.0
4241,5.0
4242,6.0
4243,7.0
4244,7.0
4245,6.0
4246,5.0
4247,5.0
4248,6.0
4249,6.0
4250,6.0
4251,7.0
4252,5.0
4253,4.0
4254,5.0
4255,5.0
4256,8.0
4257,6.0
4258,5.0
4259,6.0
4260,5.0
4261,5.0
4262,7.0
4263,7.0
4264,6.0
4265,6.0
4266,5.0
4267,7.0
4268,6.0
4269,5.0
4270,5.0
4271,8.0
4272,6.0
4273,5.0
4274,5.0
4275,7.0
4276,6.0
4277,5.0
4278,6.0
4279,6.0
4280,6.0
4281,6.0
4282,6.0
4283,6.0
4284,5.0
4285,7.0
4286,6.0
4287,5.0
4288,5.0
4289,5.0
4290,6.0
4291,6.0
4292,7.0
4293,6.0
4294,6.0
4295,4.0
4296,6.0
4297,5.0
4298,6.0
4299,7.0
4300,5.0
4301,5.0
4302,5.0
4303,5.0
4304,5.0
4305,6.0
4306,7.0
4307,6.0
4308,5.0
4309,7.0
4310,5.0
4311,6.0
4312,7.0
4313,6.0
4314,7.0
4315,6.0
4316,6.0
4317,5.0
4318,5.0
4319,6.0
4320,7.0
4321,7.0
4322,6.0
4323,5.0
4324,7.0
4325,5.0
4326,5.0
4327,6.0
4328,6.0
4329,7.0
4330,6.0
4331,6.0
4332,5.0
4333,6.0
4334,6.0
4335,5.0
4336,7.0
4337,6.0
4338,7.0
4339,5.0
4340,5.0
4341,5.0
4342,6.0
4343,6.0
4344,6.0
4345,4.0
4346,7.0
4347,6.0
4348,6.0
4349,7.0
4350,6.0
4351,5.0
4352,6.0
4353,5.0
4354,6.0
4355,5.0
4356,5.0
4357,5.0
4358,6.0
4359,6.0
4360,4.0
4361,4.0
4362,5.0
4363,6.0
4364,5.0
4365,5.0
4366,6.0
4367,4.0
4368,6.0
4369,5.0
4370,7.0
4371,6.0
4372,4.0
4373,5.0
4374,5.0
4375,4.0
4376,5.0
4377,6.0
4378,7.0
4379,6.0
4380,7.0
4381,6.0
4382,5.0
4383,6.0
4384,5.0
4385,6.0
4386,5.0
4387,7.0
4388,5.0
4389,7.0
4390,7.0
4391,5.0
4392,5.0
4393,5.0
4394,7.0
4395,5.0
4396,6.0
4397,5.0
4398,5.0
4399,6.0
4400,6.0
4401,6.0
4402,5.0
4403,5.0
4404,6.0
4405,5.0
4406,7.0
4407,6.0
4408,6.0
4409,5.0
4410,6.0
4411,7.0
4412,5.0
4413,7.0
4414,6.0
4415,4.0
4416,6.0
4417,7.0
4418,7.0
4419,7.0
4420,7.0
4421,6.0
4422,7.0
4423,5.0
4424,5.0
4425,5.0
4426,7.0
4427,5.0
4428,6.0
4429,6.0
4430,6.0
4431,6.0
4432,6.0
4433,6.0
4434,6.0
4435,5.0
4436,6.0
4437,7.0
4438,6.0
4439,6.0
4440,5.0
4441,7.0
4442,6.0
4443,6.0
4444,5.0
4445,6.0
4446,7.0
4447,5.0
4448,5.0
4449,5.0
4450,5.0
4451,7.0
4452,6.0
4453,6.0
4454,5.0
4455,6.0
4456,5.0
4457,7.0
4458,7.0
4459,5.0
4460,5.0
4461,6.0
4462,5.0
4463,6.0
4464,5.0
4465,6.0
4466,7.0
4467,5.0
4468,7.0
4469,6.0
4470,6.0
4471,6.0
4472,7.0
4473,6.0
4474,6.0
4475,6.0
4476,6.0
4477,6.0
4478,6.0
4479,5.0
4480,5.0
4481,7.0
4482,6.0
4483,6.0
4484,6.0
4485,5.0
4486,7.0
4487,6.0
4488,7.0
4489,6.0
4490,7.0
4491,6.0
4492,6.0
4493,5.0
4494,6.0
4495,5.0
4496,5.0
4497,5.0
4498,5.0
4499,5.0
4500,6.0
4501,6.0
4502,7.0
4503,6.0
4504,6.0
4505,8.0
4506,4.0
4507,6.0
4508,5.0
4509,6.0
4510,7.0
4511,4.0
4512,5.0
4513,7.0
4514,5.0
4515,6.0
4516,5.0
4517,6.0
4518,6.0
4519,6.0
4520,6.0
4521,5.0
4522,6.0
4523,8.0
4524,6.0
4525,5.0
4526,6.0
4527,5.0
4528,6.0
4529,5.0
4530,7.0
4531,7.0
4532,7.0
4533,7.0
4534,7.0
4535,5.0
4536,5.0
4537,5.0
4538,6.0
4539,6.0
4540,5.0
4541,5.0
4542,5.0
4543,3.0
4544,6.0
4545,6.0
4546,7.0
4547,6.0
4548,6.0
4549,6.0
4550,6.0
4551,6.0
4552,7.0
4553,6.0
4554,7.0
4555,7.0
4556,7.0
4557,6.0
4558,5.0
4559,5.0
4560,5.0
4561,5.0
4562,6.0
4563,4.0
4564,7.0
4565,5.0
4566,6.0
4567,6.0
4568,5.0
4569,5.0
4570,5.0
4571,6.0
4572,6.0
4573,8.0
4574,6.0
4575,5.0
4576,7.0
4577,6.0
4578,6.0
4579,6.0
4580,5.0
4581,6.0
4582,5.0
4583,5.0
4584,7.0
4585,5.0
4586,3.0
4587,7.0
4588,5.0
4589,5.0
4590,6.0
4591,6.0
4592,6.0
4593,6.0
4594,6.0
4595,7.0
4596,6.0
4597,5.0
4598,6.0
4599,6.0
4600,5.0
4601,7.0
4602,5.0
4603,7.0
4604,5.0
4605,6.0
4606,5.0
4607,6.0
4608,5.0
4609,5.0
4610,6.0
4611,7.0
4612,7.0
4613,8.0
4614,5.0
4615,5.0
4616,6.0
4617,7.0
4618,6.0
4619,5.0
4620,5.0
4621,6.0
4622,5.0
4623,3.0
4624,6.0
4625,5.0
4626,5.0
4627,7.0
4628,6.0
4629,5.0
4630,5.0
4631,6.0
4632,5.0
4633,6.0
4634,6.0
4635,5.0
4636,5.0
4637,6.0
4638,7.0
4639,5.0
4640,6.0
4641,5.0
4642,7.0
4643,5.0
4644,5.0
4645,5.0
4646,6.0
4647,5.0
4648,7.0
4649,6.0
4650,6.0
4651,7.0
4652,7.0
4653,6.0
4654,6.0
4655,6.0
4656,5.0
4657,6.0
4658,6.0
4659,6.0
4660,6.0
4661,6.0
4662,5.0
4663,7.0
4664,6.0
4665,6.0
4666,5.0
4667,7.0
4668,7.0
4669,5.0
4670,6.0
4671,5.0
4672,7.0
4673,7.0
4674,5.0
4675,6.0
4676,7.0
4677,5.0
4678,5.0
4679,6.0
4680,5.0
4681,6.0
4682,6.0
4683,8.0
4684,6.0
4685,7.0
4686,6.0
4687,6.0
4688,6.0
4689,6.0
4690,7.0
4691,6.0
4692,6.0
4693,6.0
4694,3.0
4695,7.0
4696,6.0
4697,6.0
4698,5.0
4699,7.0
4700,6.0
4701,6.0
4702,6.0
4703,5.0
4704,7.0
4705,4.0
4706,6.0
4707,5.0
4708,7.0
4709,8.0
4710,5.0
4711,6.0
4712,7.0
4713,6.0
4714,5.0
4715,7.0
4716,5.0
4717,6.0
4718,6.0
4719,7.0
4720,5.0
4721,6.0
4722,5.0
4723,7.0
4724,5.0
4725,6.0
4726,5.0
4727,5.0
4728,6.0
4729,6.0
4730,6.0
4731,5.0
4732,5.0
4733,6.0
4734,6.0
4735,7.0
4736,6.0
4737,8.0
4738,5.0
4739,5.0
4740,7.0
4741,4.0
4742,6.0
4743,6.0
4744,5.0
4745,5.0
4746,5.0
4747,5.0
4748,5.0
4749,7.0
4750,5.0
4751,6.0
4752,7.0
4753,6.0
4754,7.0
4755,5.0
4756,7.0
4757,7.0
4758,5.0
4759,7.0
4760,7.0
4761,6.0
4762,5.0
4763,5.0
4764,5.0
4765,5.0
4766,7.0
4767,6.0
4768,6.0
4769,7.0
4770,6.0
4771,4.0
4772,5.0
4773,6.0
4774,6.0
4775,6.0
4776,6.0
4777,7.0
4778,7.0
4779,6.0
4780,5.0
4781,7.0
4782,5.0
4783,5.0
4784,6.0
4785,6.0
4786,5.0
4787,6.0
4788,5.0
4789,6.0
4790,6.0
4791,6.0
4792,5.0
4793,7.0
4794,7.0
4795,5.0
4796,5.0
4797,5.0
4798,5.0
4799,6.0
4800,7.0
4801,6.0
4802,5.0
4803,4.0
4804,7.0
4805,6.0
4806,5.0
4807,6.0
4808,6.0
4809,5.0
4810,5.0
4811,6.0
4812,6.0
4813,7.0
4814,5.0
4815,5.0
4816,6.0
4817,6.0
4818,7.0
4819,5.0
4820,5.0
4821,5.0
4822,6.0
4823,6.0
4824,6.0
4825,6.0
4826,5.0
4827,7.0
4828,6.0
4829,6.0
4830,6.0
4831,5.0
4832,6.0
4833,5.0
4834,6.0
4835,6.0
4836,5.0
4837,5.0
4838,6.0
4839,6.0
4840,6.0
4841,7.0
4842,6.0
4843,5.0
4844,7.0
4845,6.0
4846,6.0
4847,8.0
4848,5.0
4849,6.0
4850,5.0
4851,6.0
4852,5.0
4853,5.0
4854,6.0
4855,7.0
4856,5.0
4857,7.0
4858,6.0
4859,5.0
4860,7.0
4861,7.0
4862,5.0
4863,5.0
4864,7.0
4865,5.0
4866,6.0
4867,8.0
4868,6.0
4869,6.0
4870,4.0
4871,4.0
4872,5.0
4873,7.0
4874,5.0
4875,5.0
4876,6.0
4877,6.0
4878,4.0
4879,7.0
4880,6.0
4881,6.0
4882,6.0
4883,4.0
4884,5.0
4885,6.0
4886,4.0
4887,3.0
4888,6.0
4889,5.0
4890,6.0
4891,6.0
4892,5.0
4893,5.0
4894,7.0
4895,7.0
4896,6.0
4897,5.0
4898,7.0
4899,6.0
4900,6.0
4901,8.0
4902,6.0
4903,7.0
4904,5.0
4905,6.0
4906,5.0
4907,6.0
4908,5.0
4909,6.0
4910,6.0
4911,6.0
4912,5.0
4913,5.0
4914,5.0
4915,6.0
4916,6.0
4917,7.0
4918,5.0
4919,5.0
4920,6.0
4921,7.0
4922,4.0
4923,6.0
4924,6.0
4925,5.0
4926,6.0
4927,6.0
4928,6.0
4929,7.0
4930,5.0
4931,6.0
4932,6.0
4933,7.0
4934,7.0
4935,7.0
4936,5.0
4937,6.0
4938,6.0
4939,6.0
4940,8.0
4941,5.0
4942,6.0
4943,5.0
4944,5.0
4945,5.0
4946,6.0
4947,6.0
4948,5.0
4949,6.0
4950,5.0
4951,6.0
4952,6.0
4953,6.0
4954,5.0
4955,7.0
4956,5.0
4957,5.0
4958,6.0
4959,7.0
4960,7.0
4961,6.0
4962,8.0
4963,6.0
4964,5.0
4965,5.0
4966,5.0
4967,5.0
4968,6.0
4969,6.0
4970,5.0
4971,6.0
4972,6.0
4973,5.0
4974,7.0
4975,6.0
4976,5.0
4977,5.0
4978,5.0
4979,6.0
4980,4.0
4981,6.0
4982,6.0
4983,6.0
4984,5.0
4985,5.0
4986,7.0
4987,6.0
4988,5.0
4989,6.0
4990,5.0
4991,6.0
4992,5.0
4993,7.0
4994,5.0
4995,6.0
4996,6.0
4997,6.0
4998,8.0
4999,6.0
5000,6.0
5001,6.0
5002,6.0
5003,4.0
5004,5.0
5005,6.0
5006,6.0
5007,6.0
5008,5.0
5009,6.0
5010,6.0
5011,5.0
5012,7.0
5013,5.0
5014,6.0
5015,6.0
5016,4.0
5017,6.0
5018,7.0
5019,6.0
5020,4.0
5021,6.0
5022,7.0
5023,5.0
5024,6.0
5025,5.0
5026,6.0
5027,5.0
5028,5.0
5029,5.0
5030,5.0
5031,6.0
5032,5.0
5033,6.0
5034,5.0
5035,6.0
5036,6.0
5037,6.0
5038,5.0
5039,6.0
5040,5.0
5041,7.0
5042,5.0
5043,6.0
5044,8.0
5045,5.0
5046,7.0
5047,5.0
5048,6.0
5049,6.0
5050,6.0
5051,5.0
5052,8.0
5053,5.0
5054,5.0
5055,5.0
5056,6.0
5057,6.0
5058,6.0
5059,6.0
5060,4.0
5061,6.0
5062,6.0
5063,6.0
5064,5.0
5065,7.0
5066,5.0
5067,6.0
5068,7.0
5069,8.0
5070,5.0
5071,5.0
5072,6.0
5073,6.0
5074,4.0
5075,7.0
5076,6.0
5077,6.0
5078,5.0
5079,5.0
5080,5.0
5081,5.0
5082,5.0
5083,5.0
5084,5.0
5085,6.0
5086,6.0
5087,6.0
5088,5.0
5089,5.0
5090,6.0
5091,5.0
5092,7.0
5093,6.0
5094,5.0
5095,7.0
5096,6.0
5097,5.0
5098,5.0
5099,6.0
5100,5.0
5101,6.0
5102,5.0
5103,6.0
5104,6.0
5105,6.0
5106,6.0
5107,7.0
5108,7.0
5109,7.0
5110,6.0
5111,6.0
5112,5.0
5113,6.0
5114,6.0
5115,6.0
5116,6.0
5117,7.0
5118,7.0
5119,6.0
5120,8.0
5121,6.0
5122,6.0
5123,5.0
5124,6.0
5125,6.0
5126,7.0
5127,6.0
5128,5.0
5129,5.0
5130,5.0
5131,6.0
5132,7.0
5133,7.0
5134,5.0
5135,6.0
5136,7.0
5137,6.0
5138,5.0
5139,5.0
5140,6.0
5141,5.0
5142,6.0
5143,5.0
5144,7.0
5145,6.0
5146,7.0
5147,5.0
5148,5.0
5149,6.0
5150,6.0
5151,6.0
5152,6.0
5153,7.0
5154,7.0
5155,6.0
5156,6.0
5157,7.0
5158,7.0
5159,6.0
5160,7.0
5161,5.0
5162,6.0
5163,6.0
5164,6.0
5165,4.0
5166,7.0
5167,5.0
5168,5.0
5169,6.0
5170,5.0
5171,6.0
5172,6.0
5173,5.0
5174,8.0
5175,7.0
5176,6.0
5177,7.0
5178,5.0
5179,7.0
5180,7.0
5181,6.0
5182,7.0
5183,6.0
5184,5.0
5185,6.0
5186,6.0
5187,6.0
5188,6.0
5189,6.0
5190,7.0
5191,6.0
5192,6.0
5193,7.0
5194,6.0
5195,5.0
5196,5.0
5197,6.0
5198,6.0
5199,6.0
5200,5.0
5201,5.0
5202,6.0
5203,7.0
5204,5.0
5205,7.0
5206,6.0
5207,6.0
5208,6.0
5209,5.0
5210,5.0
5211,6.0
5212,6.0
5213,4.0
5214,5.0
5215,6.0
5216,7.0
5217,5.0
5218,6.0
5219,6.0
5220,5.0
5221,6.0
5222,8.0
5223,6.0
5224,8.0
5225,6.0
5226,7.0
5227,6.0
5228,7.0
5229,5.0
5230,7.0
5231,5.0
5232,6.0
5233,6.0
5234,7.0
5235,6.0
5236,6.0
5237,5.0
5238,6.0
5239,6.0
5240,5.0
5241,7.0
5242,4.0
5243,6.0
5244,6.0
5245,7.0
5246,6.0
5247,4.0
5248,7.0
5249,5.0
5250,7.0
5251,7.0
5252,5.0
5253,6.0
5254,7.0
5255,6.0
5256,6.0
5257,6.0
5258,6.0
5259,5.0
5260,7.0
5261,5.0
5262,5.0
5263,6.0
5264,6.0
5265,7.0
5266,4.0
5267,6.0
5268,5.0
5269,5.0
5270,5.0
5271,6.0
5272,7.0
5273,6.0
5274,6.0
5275,7.0
5276,7.0
5277,8.0
5278,6.0
5279,5.0
5280,4.0
5281,6.0
5282,6.0
5283,5.0
5284,6.0
5285,6.0
5286,6.0
5287,7.0
5288,5.0
5289,7.0
5290,6.0
5291,5.0
5292,6.0
5293,5.0
5294,5.0
5295,6.0
5296,5.0
5297,5.0
5298,5.0
5299,5.0
5300,6.0
5301,7.0
5302,5.0
5303,6.0
5304,5.0
5305,6.0
5306,5.0
5307,6.0
5308,6.0
5309,9.0
5310,5.0
5311,6.0
5312,5.0
5313,7.0
5314,5.0
5315,6.0
5316,6.0
5317,6.0
5318,6.0
5319,7.0
5320,6.0
5321,5.0
5322,5.0
5323,6.0
5324,6.0
5325,6.0
5326,7.0
5327,5.0
5328,6.0
5329,5.0
5330,6.0
5331,7.0
5332,6.0
5333,7.0
5334,5.0
5335,6.0
5336,3.0
5337,6.0
5338,6.0
5339,7.0
5340,6.0
5341,7.0
5342,6.0
5343,7.0
5344,6.0
5345,7.0
5346,6.0
5347,6.0
5348,7.0
5349,8.0
5350,7.0
5351,5.0
5352,6.0
5353,6.0
5354,6.0
5355,6.0
5356,5.0
5357,6.0
5358,7.0
5359,6.0
5360,5.0
5361,6.0
5362,6.0
5363,8.0
5364,7.0
5365,6.0
5366,6.0
5367,6.0
5368,6.0
5369,5.0
5370,6.0
5371,6.0
5372,6.0
5373,6.0
5374,8.0
5375,6.0
5376,7.0
5377,6.0
5378,7.0
5379,6.0
5380,5.0
5381,5.0
5382,6.0
5383,5.0
5384,7.0
5385,8.0
5386,5.0
5387,6.0
5388,6.0
5389,7.0
5390,6.0
5391,6.0
5392,6.0
5393,5.0
5394,6.0
5395,7.0
5396,6.0
5397,7.0
5398,7.0
5399,6.0
5400,5.0
5401,6.0
5402,6.0
5403,7.0
5404,5.0
5405,7.0
5406,8.0
5407,6.0
5408,6.0
5409,6.0
5410,7.0
5411,5.0
5412,6.0
5413,5.0
5414,7.0
5415,5.0
5416,6.0
5417,6.0
5418,6.0
5419,5.0
5420,6.0
5421,5.0
5422,7.0
5423,6.0
5424,8.0
5425,7.0
5426,5.0
5427,5.0
5428,5.0
5429,6.0
5430,6.0
5431,6.0
5432,6.0
5433,6.0
5434,5.0
5435,7.0
5436,6.0
5437,6.0
5438,6.0
5439,6.0
5440,6.0
5441,5.0
5442,7.0
5443,5.0
5444,6.0
5445,7.0
5446,5.0
5447,5.0
5448,6.0
5449,5.0
5450,5.0
5451,6.0
5452,6.0
5453,5.0
5454,6.0
5455,4.0
5456,6.0
5457,6.0
5458,6.0
5459,5.0
5460,8.0
5461,6.0
5462,5.0
5463,7.0
5464,6.0
5465,6.0
5466,6.0
5467,6.0
5468,7.0
5469,6.0
5470,6.0
5471,6.0
5472,6.0
5473,5.0
5474,6.0
5475,6.0
5476,7.0
5477,8.0
5478,8.0
5479,5.0
5480,6.0
5481,6.0
5482,6.0
5483,6.0
5484,6.0
5485,6.0
5486,6.0
5487,6.0
5488,6.0
5489,6.0
5490,6.0
5491,7.0
5492,7.0
5493,6.0
5494,5.0
5495,6.0
5496,5.0
5497,4.0
5498,6.0
5499,5.0
5500,5.0
5501,6.0
5502,5.0
5503,6.0
5504,6.0
5505,6.0
5506,7.0
5507,6.0
5508,5.0
5509,7.0
5510,7.0
5511,5.0
5512,6.0
5513,5.0
5514,5.0
5515,5.0
5516,6.0
5517,6.0
5518,5.0
5519,5.0
5520,5.0
5521,6.0
5522,6.0
5523,5.0
5524,6.0
5525,5.0
5526,6.0
5527,6.0
5528,6.0
5529,5.0
5530,5.0
5531,6.0
5532,5.0
5533,6.0
5534,5.0
5535,6.0
5536,5.0
5537,5.0
5538,6.0
5539,6.0
5540,6.0
5541,6.0
5542,5.0
5543,6.0
5544,6.0
5545,8.0
5546,7.0
5547,7.0
5548,7.0
5549,6.0
5550,6.0
5551,7.0
5552,6.0
5553,6.0
5554,6.0
5555,6.0
5556,5.0
5557,7.0
5558,6.0
5559,6.0
5560,6.0
5561,5.0
5562,7.0
5563,6.0
5564,6.0
5565,6.0
5566,7.0
5567,5.0
5568,6.0
5569,5.0
5570,6.0
5571,5.0
5572,6.0
5573,4.0
5574,5.0
5575,5.0
5576,6.0
5577,5.0
5578,5.0
5579,6.0
5580,5.0
5581,7.0
5582,5.0
5583,8.0
5584,7.0
5585,6.0
5586,6.0
5587,7.0
5588,6.0
5589,7.0
5590,5.0
5591,6.0
5592,5.0
5593,5.0
5594,5.0
5595,6.0
5596,5.0
5597,5.0
5598,7.0
5599,6.0
5600,7.0
5601,8.0
5602,7.0
5603,5.0
5604,6.0
5605,6.0
5606,3.0
5607,8.0
5608,5.0
5609,6.0
5610,6.0
5611,5.0
5612,6.0
5613,5.0
5614,7.0
5615,5.0
5616,7.0
5617,7.0
5618,6.0
5619,8.0
5620,8.0
5621,5.0
5622,6.0
5623,6.0
5624,6.0
5625,6.0
5626,6.0
5627,6.0
5628,6.0
5629,5.0
5630,6.0
5631,5.0
5632,7.0
5633,6.0
5634,5.0
5635,6.0
5636,6.0
5637,6.0
5638,6.0
5639,4.0
5640,6.0
5641,5.0
5642,6.0
5643,7.0
5644,5.0
5645,6.0
5646,6.0
5647,5.0
5648,7.0
5649,6.0
5650,5.0
5651,5.0
5652,7.0
5653,7.0
5654,7.0
5655,6.0
5656,6.0
5657,6.0
5658,7.0
5659,6.0
5660,6.0
5661,6.0
5662,5.0
5663,6.0
5664,6.0
5665,5.0
5666,4.0
5667,7.0
5668,5.0
5669,4.0
5670,6.0
5671,6.0
5672,7.0
5673,5.0
5674,5.0
5675,7.0
5676,6.0
5677,5.0
5678,6.0
5679,6.0
5680,4.0
5681,5.0
5682,5.0
5683,5.0
5684,6.0
5685,7.0
5686,6.0
5687,7.0
5688,6.0
5689,6.0
5690,5.0
5691,7.0
5692,6.0
5693,6.0
5694,5.0
5695,6.0
5696,5.0
5697,7.0
5698,7.0
5699,8.0
5700,5.0
5701,5.0
5702,6.0
5703,5.0
5704,7.0
5705,6.0
5706,5.0
5707,6.0
5708,5.0
5709,7.0
5710,5.0
5711,6.0
5712,7.0
5713,7.0
5714,6.0
5715,5.0
5716,5.0
5717,5.0
5718,6.0
5719,6.0
5720,6.0
5721,6.0
5722,7.0
5723,6.0
5724,6.0
5725,6.0
5726,7.0
5727,6.0
5728,6.0
5729,5.0
5730,6.0
5731,6.0
5732,6.0
5733,7.0
5734,5.0
5735,6.0
5736,5.0
5737,6.0
5738,5.0
5739,7.0
5740,7.0
5741,6.0
5742,7.0
5743,5.0
5744,7.0
5745,7.0
5746,5.0
5747,7.0
5748,7.0
5749,7.0
5750,7.0
5751,6.0
5752,5.0
5753,7.0
5754,7.0
5755,7.0
5756,5.0
5757,5.0
5758,5.0
5759,7.0
5760,6.0
5761,4.0
5762,5.0
5763,6.0
5764,6.0
5765,7.0
5766,6.0
5767,6.0
5768,6.0
5769,7.0
5770,6.0
5771,6.0
5772,7.0
5773,5.0
5774,6.0
5775,6.0
5776,6.0
5777,6.0
5778,6.0
5779,7.0
5780,5.0
5781,5.0
5782,6.0
5783,5.0
5784,5.0
5785,4.0
5786,6.0
5787,6.0
5788,5.0
5789,6.0
5790,6.0
5791,5.0
5792,5.0
5793,5.0
5794,5.0
5795,6.0
5796,7.0
5797,7.0
5798,6.0
5799,7.0
